User_ID,Doc_ID,Inter-Stroke time,Stroke Duration,Start X,Start Y,Stop X,Sop Y,Direct end-to-end Distance,Mean resulant length,WSAD Flag,Direction of end-to-end Time,Phone_ID,20 per pairwise velocity,50 per pairwise velocity,80 per pairwise velocity,20 per pairwise acc,50 per pairwise acc,80 per pairwise acc,Median velocity at last 3pts,Largest deviation from end-to-end line,20 per dev line,50 per dev line,80 per dev line,Average Direction,Length of Trajectory,Ratio dist and length of trajectory,Average velocity,Median acceleration at first 5 pts,Mid-Stroke pressure,Mid-Stroke area covered,Mid-Stroke finger orientation,Change of finger orientation,Phone orientation
17,5,0.27,0.136,9.6762,-37.999,29.835,-33.564,20.641,0.96817,2,0.21655,1,29.645,208.42,331.81,-17819,-3727.9,69120,208.89,-1.5081,-1.2063,-0.20869,0,0.35211,20.968,0.9844,154.18,-3727.9,0.81,0.044444,0,0,1
39,5,0.381,0.127,1.9622,-41.752,27.362,-44.259,25.523,0.99865,2,-0.098394,2,39.366,266.57,511.87,-11316,2498.7,22164,321.91,-0.15877,-0.14541,-0.069608,-3.1086E-16,-0.062994,25.532,0.99968,201.04,2498.7,0.45,0.13333,0,0,1
21,5,0.648,0.183,8.0635,-34.673,22.981,-40.116,15.879,0.99461,2,-0.34986,3,46.797,94.578,119.35,-1483.1,647.65,1692.5,79.865,0.26103,0.014971,0.093408,0.19193,-0.33779,15.899,0.99877,86.879,1221.8,0.71,0.044444,0,0,1
38,5,1.425,0.086,23.329,-41.207,14.608,-47.639,10.836,0.70683,4,-2.5061,2,5.3959,115.94,2187.6,-96323,-4452.3,558940,115.94,0.7918,-0.002303,0,0.36442,-2.2845,10.977,0.98714,127.64,-4452.3,0.4,0.088889,0,0,1
16,4,0.277,0.128,26.408,-31.448,12.196,-35.782,14.858,0.71058,4,-2.8456,3,26.929,84.739,1053.3,-1347200,-820.59,2699900,57.33,0.86701,0,0.1535,0.6774,-2.9325,14.979,0.99192,117.02,-721.28,0.54,0.044444,0,0,1
7,4,0.326,0.113,6.3227,-37.936,28.125,-34.666,22.046,0.98046,2,0.14889,2,48.287,197.58,359.87,-12732,-3324.3,18625,197.58,-1.6602,-1.6467,0,0,0.16523,22.441,0.98244,198.59,-3324.3,0.64,0.17778,0,0,1
35,4,0.327,0.125,5.6444,-38.705,19.453,-33.766,14.665,0.94545,2,0.34349,3,25.713,95.495,157.08,-40442,-662.33,15270,95.495,-1.1306,-1.0152,-0.3727,0,0.50925,14.969,0.97972,119.75,-662.33,0.8,0.044444,0,0,1
3,4,0.127,0.077,4.0317,-33.766,4.0317,-33.867,0.10079,0.57448,1,-1.5708,3,0,0,11.922,-1042,-49.836,1710.6,0,-0.10079,-0.090714,0,0,-0.10319,0.38588,0.2612,5.0114,-99.673,0.23,0.044444,0,0,1
34,4,1.765,0.15,24.964,-40.553,7.7399,-44.804,17.741,0.77274,4,-2.8996,2,109.36,147.48,392.57,-11362,65.121,175730,131.08,0.71138,0,0.27665,0.66918,-2.8799,17.884,0.99199,119.23,904.45,0.73,0.2,0,0,1
4,4,1.406,0.324,31.614,-32.268,19.513,-30.088,12.295,0.73712,4,2.9633,2,7.1958,64.125,79.895,-1715.7,-47.588,2163.6,6.84,0.96267,4.4409E-17,0.35423,0.87239,2.9396,13.052,0.94204,40.283,-71.087,0.69,0.17778,0,0,1
34,4,1.603,0.164,23.002,-37.827,6.7588,-44.368,17.51,0.78618,4,-2.7588,2,69.964,119.1,143.86,-3528.5,-610.6,2117.5,101.73,0.20699,0,0.063116,0.087549,-2.7105,17.521,0.99939,106.84,-460.87,0.69,0.2,0,0,1
13,4,0.372,0.126,19.756,-38.201,28.625,-35.681,9.2208,0.98848,2,0.2768,1,0,47.184,167.15,-17947,-4523,9267.3,97.326,-0.11899,-0.10015,-0.046275,0,0.20237,9.2307,0.99893,73.26,-4523,0.36,0.066667,0,0,1
14,3,2.174,1.88,21.973,-32.859,27.113,-18.445,15.303,0.52145,3,1.2282,5,4.6033,12.873,47.668,-542.08,-13.261,737.53,20.65,3.2106,1.5882,2.4949,2.9811,1.0863,31.608,0.48414,16.813,186.71,0.12549,0.1,0,0,1
2,3,0.96,0.74,5.1236,-9.0481,6.6498,-6.2137,3.2191,0.68986,3,1.0769,2,0,6.8133,10.241,-489.91,-28.394,484.5,3.6337,0.50206,0.16465,0.24365,0.36326,0.76375,4.0868,0.78768,5.5227,189.26,0.66,0.15556,1.5708,0,2
31,3,1.428,0.954,18.344,-39.41,19.957,-30.339,9.2137,0.86642,3,1.3949,5,4.3823,9.5993,21.058,-433.67,-135.7,649.84,0,-0.36167,-0.24258,-0.19958,2.2204E-16,1.2502,9.4728,0.97264,9.9296,524.99,0.12549,0.16667,0,0,1
21,3,0.255,0.145,20.461,-46.667,19.756,-49.792,3.2033,0.83619,1,-1.7929,3,11.339,26.561,43.218,-995.57,-203.38,1255.8,24.217,-0.06026,-0.047256,-0.031716,0,-1.6039,3.2106,0.99773,22.142,-82.254,0.26,0.044444,0,0,1
18,2,1.06,0.749,11.994,-35.379,13.002,-30.843,4.6464,0.78798,3,1.3521,3,5.0397,8.0691,9.7434,-286.98,0,300.38,4.1925,-0.26238,-0.17492,-0.098393,-0.0098393,1.143,5.1525,0.90176,6.8792,414.48,0.67,0.044444,0,0,1
39,2,0.892,0.434,12.1,-38.7,6.5408,-12.645,26.641,0.92146,3,1.781,2,12.169,21.546,139.59,-1462,-85.141,1030.1,11.251,0.43314,0.077573,0.17509,0.25302,1.8289,26.804,0.9939,61.761,-814.36,0.27,0.088889,0,0,1
6,2,3.999,3.606,19.05,-33.564,23.082,-22.175,12.082,0.75288,3,1.2306,1,0,0,9.0084,-524.97,0,570.23,2.3998,-0.65755,-0.5204,-0.40865,-0.34979,0.39364,15.253,0.79212,4.2299,113.63,0.55,0.044444,0,0,1
13,2,0.994,0.102,28.726,-40.519,28.827,-35.076,5.4438,0.86229,3,1.5523,1,16.88,78.396,667.1,-32025,74394,410520,217.37,-0.17729,-0.13978,-1.3878E-17,0.067184,1.4064,5.4809,0.99322,53.735,164230,0.38,0.044444,0,0,1
2,2,2.459,0.646,0,-21.476,0.43605,-14.935,6.5553,0.73767,3,1.5042,2,0,7.0404,15.573,-706.33,0,882.91,7.6908,0.31181,0.16606,0.22479,0.29731,1.0663,6.7006,0.97832,10.372,-158.71,0.26,0.088889,1.5708,0,2
25,2,0.784,0.427,4.3605,-19.186,5.4506,-54.506,35.337,0.95503,1,-1.5399,2,61.101,81.759,133.04,-2701.7,-242.29,3728.1,106.3,-0.53539,-0.34067,-0.16109,-0.064973,-1.4844,35.456,0.99664,83.035,336.39,0.5,0.15556,0,0,1
32,2,1.321,0.5,30.54,-37.798,31.448,-20.058,17.763,0.69893,3,1.5197,3,8.1894,28.509,55.044,-1082.6,28.738,1288.4,39.453,-0.55993,-0.50331,-0.32601,0.0066917,1.6065,18.369,0.967,36.738,-131.24,0.47,0.044444,0,0,1
35,1,1.563,1.197,17.639,-40.62,18.647,-35.076,5.6345,0.6996,3,1.3909,3,0,4.9197,8.3995,-501.02,0,302.8,0,-0.28849,-0.10818,-0.018031,-1.1102E-16,0.73413,6.3049,0.89368,5.2673,168,0.52,0.044444,0,0,1
30,1,2.269,0.843,16.788,-35.647,15.589,-14.717,20.965,0.93678,3,1.628,2,10.746,25.266,43.086,-1281.7,-53.636,1271.8,4.7397,-0.62636,-0.48052,-0.33784,-0.082646,1.5565,21.084,0.99434,25.011,438.15,0.49,0.12222,0,0,1
2,1,0.757,0.379,0.32704,-50.582,2.9433,-45.022,6.1445,0.79573,3,1.131,2,3.2145,10.278,30.554,-893.74,-94.966,215.03,0,0.45257,0.098637,0.18857,0.37424,1.1141,6.4413,0.95392,16.996,-948.8,0.29,0.044444,0,0,1
9,1,2.153,0.472,28.323,-46.063,28.928,-37.193,8.8904,0.81431,3,1.5027,3,8.1194,17.041,50.394,-2340.4,-199.44,4943.7,5.305,-0.44795,-0.18467,-0.047995,-1.1102E-17,1.3221,9.5579,0.93017,20.25,-407.15,0.21,0.044444,0,0,1
2,1,1.196,0.84,3.9245,-47.53,4.2515,-51.236,3.7208,0.32953,1,-1.4828,2,5.7375,13.228,75.669,-2594.3,-17.208,2518.1,46.96,-2.3123,-2.2549,-1.8748,-0.92622,1.2212,24.563,0.15148,29.242,3120.5,0.43,0.11111,0,0,1
15,1,1.209,0.107,14.499,-44.15,25.291,-27.144,20.141,0.87754,3,1.0053,4,155.13,274.8,1400.8,-119340,906.39,1803000,228.87,-3.903,-3.2068,-2.2303,0,0.84235,21.756,0.92578,203.33,906.39,0.23137,0.12222,0,0,1
21,5,0.389,0.181,5.4429,-35.58,20.864,-40.721,16.256,0.98366,2,-0.32175,3,16.364,46.723,89.662,-1452.1,1234.1,1844.6,88.182,-0.76497,-0.55779,-0.15937,0,-0.16906,16.427,0.98959,90.754,1804.1,0.71,0.044444,0,0,1
27,5,0.5,0.133,4.1325,-32.657,24.594,-30.037,20.628,0.99294,2,0.12739,3,34.699,154,244.89,-37288,-2583.3,14463,182.5,-0.61611,-0.54406,-0.12953,0,0.16179,20.684,0.99729,155.52,-2583.3,0.48,0.044444,0,0,1
30,5,0.694,0.241,11.773,-30.96,34.012,-41.534,24.625,0.94521,2,-0.44385,2,18.666,105.17,179.62,-4755.3,240.39,5204.7,116.77,2.6398,0,0.85685,2.0469,-0.55784,25.425,0.96854,105.5,1651.6,0.34,0.088889,0,0,1
33,5,0.362,0.215,2.8222,-42.837,25.702,-51.606,24.503,0.9807,2,-0.36599,5,80.872,126.95,213.4,-4798.4,-2470.1,6562.3,122.9,-1.486,-1.2664,-0.96523,0,-0.33828,24.797,0.98813,115.34,-2401.2,0.090196,0.1,0,0,1
6,4,2.048,0.111,27.617,-27.113,9.9786,-31.145,18.094,0.34234,4,-2.9169,1,0,163.62,325.37,-75044,-2893.2,4804,176.9,0.55025,0,0.085626,0.42673,-2.7684,18.152,0.99679,163.53,0,0.51,0.044444,0,0,1
29,4,0.429,0.152,9.777,-36.487,26.206,-37.394,16.454,0.96356,2,-0.055159,5,32.76,152.94,191.27,-5148.6,-1751.4,2593.3,90.141,-1.8591,-1.6157,-0.36366,0,-0.084655,16.967,0.96979,111.62,-765.94,0.098039,0.083333,0,0,1
17,4,0.551,0.043,16.026,-30.037,20.864,-29.734,4.8475,0.99721,2,0.062419,1,0,35.216,282.28,-29389,-14086,32168,35.216,-0.13203,-0.13203,0,0,0.051643,4.8576,0.99792,112.97,-14086,0.515,0.044444,0,0,1
23,4,0.33,0.14,8.721,-38.482,29.761,-34.775,21.363,0.99723,2,0.17438,4,60.502,222.77,296.57,-3464.3,-2939.9,2382,171.89,-0.27647,-0.12032,0,0.0015019,0.13627,21.375,0.99944,152.68,-2939.9,0.19608,0.088889,0,0,1
6,4,0.407,0.149,27.517,-27.013,8.4667,-33.262,20.049,0.74573,4,-2.8246,1,44.361,99.268,206.67,-13573,-2147.1,10653,130.66,1.0885,0,0.24678,0.67395,-2.8291,20.21,0.992,135.64,1826.5,0.5,0.044444,0,0,1
36,3,4.017,3.278,28.67,-47.857,27.907,-34.557,13.321,0.75214,3,1.6281,4,0,4.9551,8.2924,-286.93,-6.5268E-12,271.54,1.7033,-0.38092,-0.2877,-0.19804,-0.04059,1.2268,13.517,0.98555,4.1235,0,0.14118,0.088889,0,0,1
36,3,1.506,0.635,26.272,-43.278,27.253,-37.718,5.6456,0.9085,3,1.3961,4,6.4125,9.0105,15.478,-231.72,-31.598,186.48,3.933,-0.17682,-0.12756,-0.056835,0.019576,1.3167,5.7944,0.97432,9.125,-184.69,0.1451,0.088889,0,0,1
30,3,40.233,0.797,21.148,-48.729,19.731,-7.9579,40.795,0.96245,3,1.6055,2,15.488,63.139,93.764,-2048.2,41.909,2312.2,25.589,-2.1787,-1.9369,-1.3953,-0.84216,1.547,41.394,0.98554,51.937,725.66,0.53,0.13333,0,0,1
40,3,1.06,0.416,29.936,-31.347,25.602,-47.373,16.602,0.57306,1,-1.8349,1,5.6696,28.976,74.689,-1080.8,129.66,1272.5,46.376,0.93198,-0.070985,0.20102,0.70575,-1.5531,17.38,0.95524,41.778,0,0.53,0.044444,0,0,1
22,3,2.348,0.814,25.836,-43.06,30.415,-20.276,23.239,0.87873,3,1.3725,2,6.5577,21.836,65.186,-1123.7,0.016068,595.44,6.4348,-2.1912,-1.783,-1.1092,-0.42055,1.048,24.001,0.96826,29.485,-194.18,0.57,0.15556,0,0,1
3,2,1.738,0.979,18.748,-34.774,24.795,-14.01,21.626,0.91467,3,1.2874,3,10.079,18.326,42.811,-1479.2,-51.416,1139.6,8.7908,-1.6771,-1.5454,-1.1448,-0.30742,1.2868,22.557,0.95876,23.04,-64.736,0.51,0.044444,0,0,1
36,2,2.37,1.261,27.253,-47.966,27.035,-38.591,9.3776,0.87182,3,1.594,4,3.9366,9.9102,14.339,-352.17,0.0052902,477.25,9.9291,0.17995,-0.01394,0.091242,0.14066,1.4619,9.4852,0.98867,7.5219,-7.9836,0.1098,0.066667,0,0,1
25,2,0.853,0.105,3.1614,-36.955,2.9433,-37.282,0.39305,0.47186,1,-2.1588,2,0,2.9777,5.9553,-152.7,-152.7,-152.7,2.9777,2.7756E-17,2.7756E-18,2.7756E-17,2.7756E-17,-1.0794,0.39305,1,3.7433,-152.7,0.17,0.055556,0,0,1
10,2,11.831,6.955,22.88,-19.352,31.548,-11.39,11.77,0.70464,2,0.743,3,0,6.1316,10.079,-561.04,0,485.46,10.639,14.257,1.9454,6.8515,12.092,0.61171,64.113,0.18359,9.2183,578.86,0.75,0.044444,0,0,1
14,2,4.399,2.024,23.586,-27.718,26.509,-25.803,3.4945,0.52334,2,0.58,5,0,5.3049,10.079,-393.72,0,393.72,1.6257,3.8724,0.45353,0.94195,2.6534,0.50973,11.935,0.29278,5.897,-247.23,0.11765,0.1,0,0,1
38,2,6.346,0.511,14.499,-42.079,15.371,-37.282,4.8752,0.74356,3,1.3909,2,1.4172,9.6901,18.902,-764.97,0,528.45,2.7253,0.117,0,0.039002,0.090679,1.1537,5.1545,0.94582,10.087,136.41,0.33,0.088889,0,0,1
3,2,12.79,0.535,18.143,-47.978,18.344,-41.023,6.9577,0.6597,3,1.5418,3,0,0,18.669,-729.23,0,135.79,4.1997,-0.14018,2.7756E-17,2.7756E-17,0.10075,0.52708,7.3899,0.94151,13.813,-820.5,0.48,0.044444,0,0,1
38,2,2.766,1.976,12.973,-26.926,13.627,-24.528,2.4859,0.40053,3,1.3045,2,0,6.0562,12.825,-402.86,0,471.46,0,-1.4437,-1.1177,-0.59279,-0.1721,0.35859,10.377,0.23955,5.2517,121.11,0.67,0.22222,-1.5708,0,2
11,2,0.96,0.527,22.578,-34.774,27.718,-12.902,22.468,0.84049,3,1.34,3,14.63,43.423,62.178,-512.13,56.624,1243.8,69.73,-2.9811,-2.7786,-1.6273,-0.24236,1.4106,23.727,0.94694,45.023,-254.48,0.54,0.044444,0,0,1
1,2,2.399,1.933,23.765,-42.297,19.622,-28.779,14.138,0.73244,3,1.8682,2,5.7375,7.9504,13.568,-370.02,-7.831,407.03,10.113,-2.3216,-2.2258,-2.0308,-1.2459,1.6712,17.016,0.83085,8.8031,183.44,0.76,0.28889,0,0,1
9,2,8.645,0.401,26.106,-43.744,26.912,-38.705,5.1038,0.56187,3,1.4121,3,0,14.598,35.017,-1175.8,-137.61,370.02,5.6635,0.19109,-0.12341,-0.047773,0.033839,0.9711,6.0863,0.83857,15.178,-823.09,0.19,0.044444,0,0,1
15,2,10.04,0.619,14.172,-43.932,24.092,-31.723,15.732,0.93045,3,0.88848,4,13.864,24.471,38.984,-985.98,35.986,909.48,14.805,-0.88837,-0.75353,-0.54994,-0.35429,0.80284,16.203,0.97089,26.176,35.986,0.24314,0.13333,0,0,1
34,1,1.234,0.485,15.153,-46.658,14.717,-42.188,4.4907,0.78197,3,1.668,2,3.0167,9.5829,26.572,-472.86,-1.3878E-11,485.89,1.4344,-0.16407,-0.14581,-0.09262,-0.010585,1.369,4.6661,0.96242,9.6208,79.632,0.42,0.13333,0,0,1
10,1,10.356,1.677,27.214,-40.721,29.633,-23.082,17.804,0.79366,3,1.4345,3,0,9.5951,18.89,-436.95,0,349.17,1.8756,-1.0014,-0.69057,-0.33324,-0.15863,1.1467,18.692,0.95248,11.146,213.76,0.58,0.044444,0,0,1
37,1,2.182,0.898,23.687,-40.519,27.416,-27.013,14.012,0.79281,3,1.3014,1,0,11.269,33.465,-893.67,-50.254,581.16,0,-0.74174,-0.52799,-0.34114,-0.016096,0.95198,14.732,0.9511,16.405,416.5,0.37,0.088889,0,0,1
38,1,6.403,0.588,19.077,-46.33,19.077,-34.775,11.555,0.79907,3,1.5708,2,3.9779,16.172,43.606,-1012.3,-139.05,2600,0,-0.32704,-0.32704,-0.10901,0,1.2934,11.77,0.9818,20.016,2377.4,0.36,0.12222,0,0,1
9,1,12.808,0.365,24.493,-40.317,24.594,-19.756,20.562,0.95149,3,1.5659,3,33.511,54.758,102.39,-3392.2,-217.65,4074.9,32.844,-0.25396,-0.16893,-0.077324,0.023222,1.5016,20.614,0.99748,56.477,118.74,0.21,0.044444,0,0,1
6,5,0.412,0.144,29.331,-26.307,10.079,-31.448,19.926,0.43306,4,-2.8807,1,0,88.42,158.91,-21332,-155.16,5761.6,138.55,0.75203,-0.017437,0,0.51067,-2.7506,20.064,0.99315,139.33,1252.1,0.53,0.044444,0,0,1
29,5,0.621,0.295,23.183,-39.713,12.196,-38.604,11.042,0.79726,4,3.041,5,9.8952,26.516,111.7,-4679.9,-231.87,3588.9,12.521,-0.16009,-0.09964,-0.020241,0.062839,2.9629,11.132,0.99193,37.736,1598.5,0.090196,0.1,0,0,1
26,5,2.674,0.201,23.656,-27.798,15.807,-29.215,7.9758,0.73331,4,-2.963,2,9.0861,22.389,75.079,-11780,-137.64,94936,22.389,0.56321,-1.5543E-16,0.47381,0.5495,-3.0336,8.1143,0.98294,40.37,-137.64,0.54,0.13333,0,0,1
14,5,2.19,0.119,23.485,-29.23,14.413,-39.108,13.411,0.51258,1,-2.3137,5,1.8069,18.069,5103.6,-2834500,-4685.9,2825200,18.069,-0.12575,-0.088025,0,0,-1.7772,13.416,0.99966,112.74,-4685.9,0.12941,0.1,0,0,1
18,5,-1066,0.165,4.5357,-35.278,17.437,-32.657,13.165,0.8503,2,0.2004,3,22.637,71.274,137.66,-5718.5,-1158.9,24474,72.065,0.21762,0,0.044758,0.19045,-0.0093223,13.373,0.98448,81.046,1533.5,0.76,0.044444,0,0,1
4,5,2.469,0.215,18.423,-12.645,2.0712,-17.333,17.011,0.79885,4,-2.8624,2,37.117,94.573,151.17,-3015,363.54,4519.6,147.19,-0.42476,-0.29146,-0.16068,0,-2.798,17.074,0.99626,79.416,365.07,0.68,0.15556,0,0,1
32,5,3.269,0.151,0.80635,-44.551,30.238,-41.628,29.577,0.99806,2,0.09899,3,43.868,157.72,246.38,-17106,-533.15,19798,221.86,-0.39433,-0.23863,-0.14152,0,0.10812,29.594,0.9994,195.99,2319.1,0.49,0.044444,0,0,1
33,4,0.273,0.09,4.4349,-26.912,20.26,-36.89,18.708,0.96212,2,-0.5626,5,38.771,197.31,480.62,-16483,-6610.8,29335,253.27,-1.2132,-1.198,-0.098292,-1.2434E-15,-0.44954,18.962,0.9866,210.69,-6610.8,0.14902,0.16667,0,0,1
11,4,0.627,0.171,4.3341,-37.092,15.22,-34.371,11.221,0.88748,2,0.24498,3,12.339,33.253,47.758,-1084.9,244.37,1691.1,47.758,-0.6356,-0.51826,-0.44003,0,0.54477,11.492,0.9764,67.205,229.82,0.755,0.044444,0,0,1
20,4,0.422,0.157,5.0146,-40.771,26.49,-41.534,21.489,0.99203,2,-0.035518,2,36.288,168.69,505.97,-48250,-610.94,251140,110.45,-1.3836,-1.2593,-0.55772,0,0.014049,21.727,0.98907,138.39,699.48,0.44,0.15556,0,0,1
28,4,0.301,0.108,15.698,-22.13,29.979,-23.656,14.362,0.99906,2,-0.10647,2,36.115,102,321.05,-8318.3,-3766,12972,156.12,-0.053784,-0.044517,-0.0062059,2.2204E-16,-0.080898,14.363,0.99992,132.99,-3766,0.49,0.15556,0,0,1
7,4,0.325,0.116,8.83,-29.106,34.339,-27.689,25.548,0.9897,2,0.055499,2,69.196,241.62,1222.7,-1699100,131.6,827190,195.28,-1.5964,-1.4658,-0.81634,0,0.079136,25.81,0.98985,222.5,131.6,0.67,0.17778,0,0,1
8,3,10.094,1.117,23.989,-19.856,23.787,-31.145,11.291,0.63667,1,-1.5887,3,0,0,9.1631,-508.29,0,596.41,2.6831,0.40131,0.29693,0.29873,0.30917,-0.22495,13.672,0.82582,12.24,255.58,0.19,0.044444,0,0,1
30,3,0.95,0.432,25.945,-52.108,23.002,-36.083,16.293,0.92844,3,1.7524,2,19.919,43.817,99.26,-3780,-960.7,3241.8,15.573,0.41575,-0.17111,-4.4409E-16,0.24267,1.7045,16.448,0.99058,38.074,-1636.7,0.55,0.16667,0,0,1
32,3,8.953,0.667,27.718,-47.474,28.726,-23.183,24.312,0.96575,3,1.5293,3,19.52,35.296,124.23,-3419.6,-107.99,34710,26.307,-0.31549,-0.25356,-0.12494,-0.052694,1.5063,24.427,0.9953,36.622,-148.97,0.415,0.044444,0,0,1
9,3,2.166,0.402,44.349,-15.018,44.248,-10.583,4.4361,0.82654,3,1.5935,3,5.9291,10.162,24.005,-433.11,-80.23,1274.2,6.0419,0.29085,0.0011451,0.096187,0.27368,1.5992,4.8381,0.9169,12.035,-408.82,0.2,0.044444,1.5708,0,2
11,3,1.372,1.002,22.376,-48.683,28.021,-15.623,33.539,0.96253,3,1.4017,3,16.417,32.042,92.397,-4177.6,-127.5,34999,39.583,-2.6996,-2.5568,-1.9556,-0.9543,1.3937,34.381,0.97551,34.312,1143.9,0.69,0.088889,0,0,1
31,3,2.451,0.931,20.159,-39.813,23.888,-28.424,11.985,0.87757,3,1.2544,5,4.7997,15.178,27.673,-533.22,-42.111,547.8,2.0999,-1.2953,-1.0431,-0.3963,-0.15564,1.1153,12.586,0.95224,13.519,501.02,0.11373,0.1,0,0,1
5,3,0.705,0.4,25.501,-38.402,25.4,-19.756,18.647,0.88363,3,1.5762,3,17.288,49.514,110.66,-2425.5,-389.81,11283,14.327,-1.1719,-1.0039,-0.51595,-0.10161,1.6215,19.01,0.98092,47.525,1935.3,0.4,0.044444,0,0,1
21,3,4.823,1.019,23.989,-30.742,28.121,-18.244,13.164,0.88096,3,1.2515,3,6.0818,14.173,24.008,-264.23,-27.392,264.93,0,-0.39668,-0.30315,-0.18908,-0.035578,1.1926,14.246,0.92406,13.98,-118.06,0.69,0.044444,0,0,1
24,2,0.429,0.217,14.935,-45.676,13.409,-41.425,4.5171,0.84849,3,1.9154,2,11.459,21.39,43.301,-537.63,199.32,1152.4,13.941,0.31833,0,0.13154,0.25493,1.8324,4.5989,0.98222,21.193,987.09,0.37,0.12222,0,0,1
18,2,7.551,0.645,6.7532,-38.503,7.0556,-30.742,7.767,0.83407,3,1.5319,3,5.6326,10.671,17.008,-483.83,-6.4562,643.27,7.6266,-0.637,-0.45741,-0.37932,-0.20654,1.4781,8.2766,0.93843,12.832,99.985,0.63,0.044444,0,0,1
30,2,2.057,0.478,27.58,-50.146,28.997,-7.7399,42.43,0.93303,3,1.5374,2,77.716,89.895,109.25,-1592.7,-21.853,580.48,83.923,-3.9315,-3.6605,-2.5926,-0.96116,1.4828,43.462,0.97626,90.924,-181.59,0.49,0.13333,0,0,1
35,2,1.89,1.302,21.066,-39.511,21.973,-32.96,6.6141,0.65361,3,1.4332,3,0,5.6797,12.779,-560.03,-3.0038,679.98,2.5198,0.28109,-0.077569,-0.019968,0.1493,0.99634,8.2797,0.79883,6.3592,699.95,0.58,0.044444,0,0,1
18,2,2.21,1.347,17.034,-38.402,29.533,-20.461,21.865,0.9419,3,0.96234,3,8.6285,15.937,22.797,-630.59,14.606,440.56,51.123,-1.7879,-1.543,-1.3135,-0.36288,0.95545,22.678,0.96418,16.836,-456.07,0.67,0.044444,0,0,1
38,2,3.013,0.917,45.131,-11.337,46.003,-20.276,8.9815,0.74733,1,-1.4735,2,0,5.1911,14.93,-629.79,0,252.11,0.92384,0.29638,0.065099,0.097913,0.19874,-1.0553,9.2442,0.97158,10.081,-316.41,0.37,0.088889,-1.5708,0,2
14,2,1.162,0.895,16.429,-35.883,25.702,-16.933,21.096,0.95191,3,1.1157,5,8.6542,18.171,42.958,-815.83,33.604,971.5,8.152,-1.6373,-1.4016,-0.5538,-0.12001,1.0234,21.579,0.97763,24.111,720.44,0.098039,0.066667,0,0,1
38,2,3.745,1.239,11.01,-47.857,9.9202,-46.876,1.4666,0.16142,4,2.4088,2,0,7.0404,14.535,-354,-14.584,152.15,0.90844,2.1716,0.083459,0.8508,2.0095,0.61018,7.0144,0.20909,5.6613,61.135,0.37,0.11111,0,0,1
33,1,10.955,0.436,5.1405,-33.564,6.854,-25.098,8.6383,0.82124,3,1.3711,5,1.8899,9.0854,48.567,-675.72,-140.73,1657.6,1.0499,0.45985,0.019993,0.15818,0.354,1.2688,8.7761,0.9843,20.129,1523.8,0.05098,0.033333,0,0,1
2,1,1.083,0.699,11.446,-39.79,9.5931,-33.685,6.3798,0.74638,3,1.8655,2,4.6566,7.7865,15.54,-590.02,-18.285,520.36,8.7727,0.56813,0.25482,0.38745,0.48282,1.6067,6.7724,0.94203,9.6887,290.25,0.48,0.15556,0,0,1
33,1,3.691,0.545,3.0238,-24.997,2.7214,-11.087,13.913,0.77845,3,1.5925,5,4.8717,10.427,74.22,-728.68,-65.763,1213.1,2.7998,1.2005,0.093103,0.18401,0.80287,1.3886,14.397,0.96636,26.417,378.16,0.14902,0.13333,0,0,1
5,1,1.026,0.704,25.198,-35.883,28.323,-9.4746,26.592,0.96928,3,1.453,3,25.098,32.071,53.844,-1367.1,102.9,1525.7,21.527,1.1652,-0.032932,0.18319,0.91519,1.4738,26.809,0.99193,38.08,78.601,0.4,0.044444,0,0,1
5,1,1.339,0.54,22.981,-34.774,26.912,-16.026,19.155,0.94306,3,1.3641,3,15.206,30.261,65.557,-776.29,-14.209,585.57,27.742,-0.87352,-0.83231,-0.54575,0.090693,1.2707,19.576,0.97853,36.251,583.02,0.465,0.044444,0,0,1
14,1,14.637,1.236,16.329,-38.806,21.066,-29.533,10.413,0.81274,3,1.0985,5,2.7343,5.9291,11.862,-265.25,-31.098,367.57,0.95088,0.64685,0.19454,0.51807,0.57543,1.0157,11.152,0.93373,9.0227,1097.3,0.12157,0.1,0,0,1
2,1,3.203,0.538,4.0335,-37.064,3.9245,-29.652,7.4137,0.70949,3,1.5855,2,4.4695,9.3754,24.62,-899.19,-48.379,684.62,4.2766,0.95055,0.21688,0.53539,0.91481,1.5786,8.0732,0.91831,15.006,-286.88,0.43,0.13333,0,0,1
38,1,0.749,0.318,18.75,-23.656,17.006,-48.838,25.242,0.79074,1,-1.6399,2,5.7375,70.664,141.13,-2468.2,-585.79,7807.1,2.8688,0.47503,0,0.10875,0.17372,-1.3919,25.414,0.99325,79.918,-585.79,0.38,0.088889,0,0,1
33,1,1.546,0.178,25.904,-16.631,19.453,-42.636,26.793,0.68976,1,-1.814,5,12.849,137.15,273.81,-8998.9,-870.03,3794.1,51.967,2.7362,0,0.51341,2.1543,-1.3636,28.04,0.95551,157.53,2219.8,0.14902,0.18333,0,0,1
15,5,0.397,0.162,10.465,-50.146,25.291,-40.008,17.961,0.95587,2,0.59979,4,59.591,122.83,188.28,-2504.7,135.86,2362.9,145.86,-0.80193,-0.52959,0,0.0069474,0.5514,18.077,0.99356,111.59,135.86,0.29804,0.17778,0,0,1
